"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Scenario-Based Comparison of Clone Detection Techniques","C. K. Roy; J. R. Cordy","School of Computing, Queen's University, Kingston, ONT, Canada; School of Computing, Queen's University, Kingston, ONT, Canada","2008 16th IEEE International Conference on Program Comprehension","2 Jul 2008","2008","","","153","162","Over the last decade many techniques for software clone detection have been proposed. In this paper, we provide a comprehensive survey of the capabilities of currently available clone detection techniques. We begin with an overall survey based on criteria that capture the main features of detection techniques. We then propose a set of hypothetical editing scenarios for different clone types, and evaluate the techniques based on their estimated potential to accurately detect clones that may be created by those scenarios.","1092-8138","978-0-7695-3176-2","10.1109/ICPC.2008.42","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4556127","Clone Detection Techniques;Editing Taxonomy;Scenario-Based Evaluation","Cloning;Computer vision;Programming;Software systems;Detectors;Open source software;Java;Art;Computational complexity;Writing","software maintenance;software reusability","clone detection techniques;software clone detection;hypothetical editing scenarios","","38","","47","IEEE","2 Jul 2008","","","IEEE","IEEE Conferences"
"NICAD: Accurate Detection of Near-Miss Intentional Clones Using Flexible Pretty-Printing and Code Normalization","C. K. Roy; J. R. Cordy","School of Computing, Queen's University, Kingston, ONT, Canada; School of Computing, Queen's University, Kingston, ONT, Canada","2008 16th IEEE International Conference on Program Comprehension","2 Jul 2008","2008","","","172","181","This paper examines the effectiveness of a new language- specific parser-based but lightweight clone detection approach. Exploiting a novel application of a source transformation system, the method accurately finds near-miss clones using an efficient text line comparison technique. The transformation system assists the method in three ways. First, using agile parsing it provides user-specified flexible pretty- printing to remove noise, standardize formatting and break program statements into parts such that potential changes can be detected as simple linewise text differences. Second, it provides efficient flexible extraction of potential clones to be compared using island grammars and agile parsing to select granularities and enumerate potential clones. Third, using transformation rules it provides flexible code normalization to allow for local editing differences between similar code segments and filtering out of uninteresting parts of potential clones. In this paper we introduce the theory and practice of the framework and demonstrate its use in finding function clones in C code. Early experiments indicate that the method is capable of finding near-miss clones with high precision and recall, and with reasonable performance.","1092-8138","978-0-7695-3176-2","10.1109/ICPC.2008.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4556129","Clone Detection;Near-Miss Intentional Clones;Flexible Pretty-Printing;Flexible Code Normalization;Flexible Code Filtering","Cloning;Filtering;Software systems;Printing;Programming profession","grammars;program compilers;specification languages;text analysis","NICAD;near-miss intentional clones;pretty-printing;code normalization;language-specific parser;lightweight clone detection approach;source transformation system;near-miss clones;text line comparison technique;agile parsing;island grammars","","271","1","33","IEEE","2 Jul 2008","","","IEEE","IEEE Conferences"
"Software Implemented Detection and Recovery of Soft Errors in a Brake-by-Wire System","D. Skarin; J. Karlsson","Department of Computer Science and Engineering, Chalmers University of Technology, Gothenburg, Sweden; Department of Computer Science and Engineering, Chalmers University of Technology, Gothenburg, Sweden","2008 Seventh European Dependable Computing Conference","2 Jul 2008","2008","","","145","154","This paper presents an experimental study of the impact of soft errors in a prototype brake-by-wire system. To emulate the effects of soft errors, we injected single bit-flips into ""live"" data in the architected state of a MPC565 microcontroller. We first describe the results of an error injection campaign with a brake-by-wire controller in which hardware exceptions are the only means for error detection. In this campaign, 30% of the injected errors passed undetected and caused the controller to produce erroneous outputs to the brake actuator. Of these, 15% resulted in critical failures. An analysis showed that a majority of the critical failures were caused by errors affecting either the stack pointer or the controller's integrator. Hence, we designed two software implemented error handling mechanisms that protect the stack pointer and the integrator state, inducing an overhead of 4% in data and 8% in speed. A second error injection campaign showed that these mechanisms reduced the proportion of critical failures one order of magnitude, from 4.6% to 0.4% of the injected soft errors.","","978-0-7695-3138-0","10.1109/EDCC-7.2008.24","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4555999","","Error correction;Computer errors;Hardware;Circuit faults;Microcontrollers;Control systems;Failure analysis;Driver circuits;Automotive engineering;Safety","braking;control engineering computing;microcontrollers","software implemented soft error detection;soft errors recovery;brake-by-wire system;single bit-flips;MPC565 microcontroller;hardware exceptions;error detection;error injection campaign;software implemented soft error recovery","","27","","24","IEEE","2 Jul 2008","","","IEEE","IEEE Conferences"
"Multidimensional Correlation of Software Source Code","R. Zeidman",Software Analysis and Forensic Engineering Corporation,"2008 Third International Workshop on Systematic Approaches to Digital Forensic Engineering","20 Jun 2008","2008","","","144","156","Standard ways of calculating the similarity of different computer programs are needed in computer science. Such measurements can be useful in many different areas such as clone detection, refactoring, compiler optimization, and run-time optimization. Such standards are particularly important for uncovering plagiarism, trade secret theft, copyright infringement, and patent infringement. Other uses include locating open source code within a proprietary program and determining the authors of different programs. In a previous paper (R. Zeidman, 2006) I introduced the concept of source code correlation, presented a theoretical basis for such a measure, and described a program, CodeMatchreg, that compares software source code and calculates correlation. That paper compared the described method of source code correlation against existing methods of comparing source code and found it to be significantly superior. This paper refines that definition of source code correlation and presents a new, more robust, definition of multidimensional source code correlation.","","978-0-7695-3171-7","10.1109/SADFE.2008.9","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4545376","Clone Detection;Copyright;Correlation;Infringement;Intellectual Property;Patent;Refactoring;Source Code;Plagiarism;Theft;Trade Secret","Multidimensional systems;Optimizing compilers;Computer science;Area measurement;Cloning;Runtime;Plagiarism;Software measurement;Open source software;Robustness","computer science;copyright;patents;programming;security of data;software engineering;source coding","multidimensional correlation;software source code;computer programs;computer science;plagiarism;trade secret theft;copyright infringement;patent infringement;CodeMatch","","5","1","20","IEEE","20 Jun 2008","","","IEEE","IEEE Conferences"
"Static Deadlock Detection for the SHIM Concurrent Language","N. Vasudevan; S. A. Edwards","Department of Computer Science, Columbia University, NY, USA; Department of Computer Science, Columbia University, NY, USA","2008 6th ACM/IEEE International Conference on Formal Methods and Models for Co-Design","20 Jun 2008","2008","","","49","58","Concurrent programming languages are becoming mandatory with the advent of multi-core processors. Two major concerns in any concurrent program are data races and deadlocks. Each are potentially subtle bugs that can be caused by non-deterministic scheduling choices in most concurrent formalisms. As an alternative, the SHIM concurrent language guarantees the absence of data races by eschewing shared memory, but a SHIM program may still deadlock if a program violates a communication protocol. We present a model-checking-based static deadlock detection technique for the SHIM language. Although SHIM is asynchronous, its semantics allow us to model it synchronously without losing precision, greatly reducing the state space that must be explored. This plus the obvious division between control and data in SHIM programs makes it easy to construct concise abstractions. Experimentally, we find our procedure runs in only a few seconds for modest-sized programs, making it practical to use as part of a compilation chain.","","978-1-4244-2417-7","10.1109/MEMCOD.2008.4547686","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4547686","Concurrency;SHIM;Static Analysis;Deadlock;NuSMV","System recovery;Concurrent computing;Computer science;State-space methods;Interleaved codes;Explosions;Java;Computer languages;Multicore processing;Computer bugs","concurrency control;processor scheduling;programming languages","static deadlock detection;SHIM concurrent programming language;multicore processors;nondeterministic scheduling;communication protocol;model-checking-based static deadlock detection","","8","","20","IEEE","20 Jun 2008","","","IEEE","IEEE Conferences"
"Mutation Testing for Aspect-Oriented Programs","F. C. Ferrari; J. C. Maldonado; A. Rashid","Computing Systems Department, University of São Paulo, Sao Paulo, Brazil; Computing Systems Department, University of São Paulo, Sao Paulo, Brazil; Computing Department, Lancaster University, Lancaster, UK","2008 1st International Conference on Software Testing, Verification, and Validation","6 Jun 2008","2008","","","52","61","Mutation testing has been shown to be one of the strongest testing criteria for the evaluation of both programs and test suites. Comprehensive sets of mutants require strong test sets to achieve acceptable testing coverage. Moreover, mutation operators are valuable for the evaluation of other testing approaches. Although its importance has been highlighted for aspect-oriented (AO) programs, there is still a need for a suitable set of mutation operators for AO languages. The quality of the mutation testing itself relies on the quality of such operators. This paper presents the design of a set of mutation operators for AspectJ-based programs. These operators model instances of fault types identified in an extensive survey. The fault types and respective operators are grouped according to the related language features. We also discuss the generalisation of the fault types to AO approaches other than AspectJ and the coverage that may be achieved with the application of the proposed operators. In addition, a cost analysis based on two case studies involving real-world applications has provided us feedback on the most expensive operators, which will support the definition of further testing strategies.","2159-4848","978-0-7695-3127-4","10.1109/ICST.2008.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4539532","Mutation testing;Aspect-Oriented testing;mutation operators;AO fault types","Genetic mutations;Software testing;Fault diagnosis;Costs;System testing;Application software;Software quality;Feedback;Proposals","object-oriented programming;program testing","mutation testing;aspect-oriented programs;mutation operators;fault types","","44","","35","IEEE","6 Jun 2008","","","IEEE","IEEE Conferences"
"Background Calibration of Pipelined ADCs Via Decision Boundary Gap Estimation","L. Brooks; H. -S. Lee","Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA","IEEE Transactions on Circuits and Systems I: Regular Papers","21 Nov 2008","2008","55","10","2969","2979","A method of indirect background digital calibration of the dominant static nonlinearities in pipelined analog-to-digital converters (ADC) is presented. The method, called decision boundary gap estimation (DBGE), monitors the output of the ADC to estimate the size of code gaps that result at the decision boundaries of each stage. Code gaps result from such effects as capacitor mismatch, finite opamp gain, finite current source output impedance, comparator offset, and charge injection. DBGE does not require special calibration signals or additional analog hardware and can even reduce the performance requirements of the analog circuitry. The calibration is performed using the input signal and thus requires that the input signal exercise the codes in the vicinity of the decision boundaries of each stage. If it does not exercise these codes, then lack of calibration is less critical because the nonlinearities will not appear in the output signal. DBGE is simple and amenable to hardware and/or software implementations. Simulation results indicate DBGE is highly accurate, robust, and adaptive even in the presence of parameter drift and circuit noise.","1558-0806","","10.1109/TCSI.2008.925373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4519952","Adaptive digital background calibration;capacitor mismatch;finite opamp gain;pipelined analog-to-digital converter (ADC);static nonlinearity;pipelined analog-to-digital converter (ADC);adaptive digital background calibration;capacitor mismatch;finite opamp gain;static non-linearity","Calibration;Analog-digital conversion;Density measurement;Capacitors;Hardware;Signal resolution;Impedance;Circuit simulation;Noise robustness;Circuit noise","analogue-digital conversion;calibration;circuit noise","decision boundary gap estimation;indirect background digital calibration;analog-to-digital converter;capacitor mismatch effect;analog circuitry;parameter drift;circuit noise","","40","6","27","IEEE","14 May 2008","","","IEEE","IEEE Journals"
"Beltway Buffers: Avoiding the OS Traffic Jam","W. de Bruijn; H. Bos","Vrije Universiteit Amsterdam, Netherlands; Vrije Universiteit Amsterdam, Netherlands","IEEE INFOCOM 2008 - The 27th Conference on Computer Communications","2 May 2008","2008","","","136","140","Beltway buffers are operating system I/O paths optimised for high-throughput network applications. The key architectural feature of Beltway buffers is that all I/O takes place in long-lived, allocation-free, shared ringbuffers. Advantages of this design are (1) improved throughput through system-wide copy, context-switch and allocation avoidance and judicious use of the data cache, (2) transparent integration of peripheral hardware and (3) simplicity and familiarity due to comprehensive use of the POSIX file interface for accessing streams.","0743-166X","978-1-4244-2025-4","10.1109/INFOCOM.2008.36","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4509631","","Operating systems;Splicing;Telecommunication traffic;Hardware;Sockets;Kernel;Costs;Network servers;Random access memory;Linux","application program interfaces;cache storage;network operating systems","Beltway buffer;operating system I/O path;OS traffic jam;high-throughput network application;data cache;peripheral hardware;POSIX file interface;ring buffer","","8","1","15","IEEE","2 May 2008","","","IEEE","IEEE Conferences"
"Domain Specific Code Generation For Linux Device Driver","J. C. Park; Y. H. Choi; T. h. Kim","University of Science and Technology (HKUST), Hong Kong, China; Electronics and Telecommunications Research Institute, University of Science and Technology (HKUST), Hong Kong, China; Electronics and Telecommunications Research Institute, University of Science and Technology (HKUST), Hong Kong, China","2008 10th International Conference on Advanced Communication Technology","22 Apr 2008","2008","1","","101","104","Device driver is the most important software of operating system to interact with hardware devices. As an essential part of operating system, device drivers must be reliable and efficient, because wrong operation can make a fatal system error and hardware performance is depends on the device driver. Therefore, it must be developed carefully and considered to be difficult to develop. Previously, we presented an automated source code generation framework and tool for Linux device drivers. In this paper, we present enhanced code generation framework for domain-specific device driver by usage domain and show detailed view of implementation.","1738-9445","978-89-5519-136-3","10.1109/ICACT.2008.4493721","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493721","Device Driver;Code Generation;Embedded Software;Linux","Linux;Operating systems;Hardware;Kernel;Specification languages;Software systems;Reliability engineering;Knowledge engineering;Application software;XML","device drivers;Linux;operating systems (computers);program compilers","device driver;code generation;Linux;operating system","","2","","6","","22 Apr 2008","","","IEEE","IEEE Conferences"
"A Platform-Based Software Design Methodology for Embedded Control Systems: An Agile Toolkit","L. Cordeiro; C. Mar; E. Valentin; F. Cruz; D. Patrick; R. Barreto; V. Lucena","Departamento de Ciência da Computação, Universidade Federal do Amazonas, Brazil; Departamento de Ciência da Computação, Universidade Federal do Amazonas, Brazil; Departamento de Ciência da Computação, Universidade Federal do Amazonas, Brazil; Departamento de Ciência da Computação, Universidade Federal do Amazonas, Brazil; Departamento de Ciência da Computação, Universidade Federal do Amazonas, Brazil; Departamento de Ciência da Computação, Universidade Federal do Amazonas, Brazil; Centro de P&D em Tecnologia Eletrônica e da Informação (CETELI/UFAM), Brazil","15th Annual IEEE International Conference and Workshop on the Engineering of Computer Based Systems (ecbs 2008)","18 Apr 2008","2008","","","408","417","A discrete control system, with stringent hardware constraints, is effectively an embedded real-time system and hence requires a rigorous methodology to develop the software involved. The development methodology proposed in this paper adapts agile principles and patterns to support the building of embedded control systems, focusing on the issues relating to a system's constraints and safety. Strong unit testing, to ensure correctness, including the satisfaction of timing constraints, is the foundation of the proposed methodology. A platform-based design approach is used to balance costs and time-to-market in relation to performance and functionality constraints. It is concluded that the proposed methodology significantly reduces design time and costs, as well as leading to better software modularity and reliability.","","978-0-7695-3141-0","10.1109/ECBS.2008.19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4492422","Agile methodologies;Embedded Agile Development;Platform-Based Design;Real-time Software","Software design;Control systems;Design methodology;Hardware;Real time systems;Embedded software;Buildings;Safety;Testing;Timing","control engineering computing;discrete systems;embedded systems;software reliability","platform-based software design methodology;embedded control systems;discrete control system;hardware constraints;embedded real-time system;platform-based design approach;performance-functionality constraints","","4","","23","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Experiences in Adapting a Source Code-Based Quality Assessment Technology","J. Pantos; A. Beszedes; P. Gyenizse; T. Gyimothy","Department of Software Engineering, University of Szeged, Szeged, Hungary; Department of Software Engineering, University of Szeged, Szeged, Hungary; GriffSoft Informatics Plc., Thököly út 101., H-6726 Szeged, Hungary, +36 62 549100, pal.gyenizse@griffsoft.hu; Department of Software Engineering, University of Szeged, Szeged, Hungary","2008 12th European Conference on Software Maintenance and Reengineering","18 Apr 2008","2008","","","311","313","Testing-based software quality assurance often does not provide an appropriate level of efficiency and reliability. To aid this problem, different kinds of static verification techniques can be applied, like code metrics and code inspection. Many quality assessment methods that are based on static source code analysis has already been proposed, yet these can be used is particular industrial environment - in which often proprietary programming languages are used - only after appropriate adaptation. This paper presents experiences in adapting an existing technology and tools suitable for quality assessment based on source code analysis. The technology has demonstrated its success and usability in industrial environment; being capable of comprehensive and continuous quality monitoring of large and complex software systems involving proprietary technologies.","1534-5351","978-1-4244-2157-2","10.1109/CSMR.2008.4493335","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493335","Software quality;quality assurance;software verification and validation;software metrics","Quality assessment;Software quality;Gain measurement;Software engineering;Informatics;Programmable control;Software testing;Computer industry;Monitoring;Software maintenance","program testing;program verification;software maintenance;software metrics;software quality;software reliability","quality assessment technology;testing-based software quality assurance;software reliability;static verification technique;static source code analysis;proprietary programming languages;continuous quality monitoring;software systems","","1","","11","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Supporting Language Conversion by Metric Based Reports","G. Lajios; D. Schmedding; F. Volmering","Continentale Versicherung, Dortmund, Germany; Software Technology, Technical University Dortmund, Germany; Software Technology, Technical University Dortmund, Germany","2008 12th European Conference on Software Maintenance and Reengineering","18 Apr 2008","2008","","","314","316","Syntax analysis and metrics are combined to a tool chain for automatic generation of reports used to assist in language conversion from C++ to Java. The reports point out potential migration obstacles by identifying relevant parts of the source code, thus enabling developers to pre-edit the code selectively.","1534-5351","978-1-4244-2157-2","10.1109/CSMR.2008.4493336","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493336","","Documentation;Software systems;Java;Software measurement;Lab-on-a-chip;Costs;Cloning;Phase change materials;Software metrics;Business","C++ language;Java;software maintenance;software metrics","language conversion;syntax analysis;C++ language;Java;source code;software metrics","","","","10","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Supporting the Grow-and-Prune Model in Software Product Lines Evolution Using Clone Detection","T. Mende; F. Beckwermert; R. Koschke; G. Meier","University of Brethemen, Germany; University of Brethemen, Germany; University of Brethemen, Germany; Testo AG, Lenzkirch, Germany","2008 12th European Conference on Software Maintenance and Reengineering","18 Apr 2008","2008","","","163","172","Software product lines (SPL) can be used to create and maintain different variants of software-intensive systems by explicitly managing variability. Often, SPLs are organized as an SPL core, common to all products, upon which product-specific components are built. Following the so called grow-and-prune model, SPLs may be evolved by copy&paste at large scale. New products are created from existing ones and existing products are enhanced with functionalities specific to other products by copying and pasting code between product-specific code. To regain control of this unmanaged growth, such code may be pruned, that is, identified and refactored into core components upon success. This paper describes tool support for the grow-and- prune model in the evolution of software product lines by identifying similar functions which can be moved to the core. These functions are identified in two steps. First, token-based clone detection is used to detect pairs of functions sharing code. Second, Levenshtein distance measures the textual similarity among these functions. Sufficient similarity at function level is then lifted to the architectural level. The approach is evaluated by three case studies, one using an open source email client to simulate the initial creation of an SPL, and two monitoring existing industrial product lines from the embedded domain.","1534-5351","978-1-4244-2157-2","10.1109/CSMR.2008.4493311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493311","Software maintenance;Software reausability","Cloning;Software maintenance;Monitoring;Software reusability;Software systems;Software testing;System testing;Large-scale systems;Software tools;Open source software","software architecture;software maintenance;software reusability","grow-and-prune model;software product lines evolution;clone detection;software-intensive systems;copying-pasting code;product-specific code;functions sharing code;Levenshtein distance measures;textual similarity;architectural level;open source email client;industrial product lines","","41","","24","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Using Dataflow Information for Concern Identification in Object-Oriented Software Systems","M. Trifu","FZI Forschungszentrum Informatik, Karlsruhe, Germany","2008 12th European Conference on Software Maintenance and Reengineering","18 Apr 2008","2008","","","193","202","Improper encapsulation of cross-cutting concerns significantly hinders software understandability and contributes to rising software maintenance costs. Concern identification covers the necessary first step towards separating and encapsulating concerns in existing object-oriented code. Because most of the current approaches rely on syntactic rather than semantic information, they do not provide sufficient support for software understanding. This paper proposes a new semi-automated approach for concern identification specifically designed to support software understanding, which starts from a set of related variables and uses static dataflow information to determine the concern skeleton, a data-oriented abstraction of a concern. We discuss the application of this approach to the JHotDraw case-study, the de facto standard benchmark for concern identification, and show that it can be used to identify a significant number of concerns, including several concerns not previously discussed in the existing literature.","1534-5351","978-1-4244-2157-2","10.1109/CSMR.2008.4493314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493314","concern identification;program understanding;feature extraction;dataflow analysis","Software systems;Software maintenance;Skeleton;Encapsulation;Costs;Software design;Application software;Feature extraction;Data analysis;Computer science","object-oriented methods;software maintenance","static dataflow information;concern identification;object-oriented software systems;cross-cutting concerns;software understandability;software maintenance costs;data-oriented abstraction;JHotDraw case-study","","13","","21","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Extracting Domain Ontologies from Domain Specific APIs","D. Ratiu; M. Feilkas; J. Jurjens","Institut für Informatik, Technische Universität München, Garching, Germany; Institut für Informatik, Technische Universität München, Garching, Germany; Department of Computing, Open University, Milton Keynes, UK","2008 12th European Conference on Software Maintenance and Reengineering","18 Apr 2008","2008","","","203","212","Domain specific APIs offer their clients ready-to-use implementations of domain concepts. Beside being interfaces between the worlds of humans and computers, domain specific APIs contain a considerable amount of domain knowledge. Due to the big abstraction gap between the real world and today's programming languages, in addition to the knowledge about their domain, these APIs are cluttered with a considerable amount of noise in form of implementation detail. Furthermore, an API offers a particular view on its domain and different APIs regard their domains from different perspectives. In this paper we propose an approach for building domain ontologies by identifying commonalities between domain specific APIs that target the same domain. Besides our ontology extraction algorithm, we present a methodology for eliminating the noise and we sketch possible usage-scenarios of the ontologies for program analysis and understanding. We evaluate our approach through a set of case-studies on extracting domain ontologies from well-known domain specific APIs.","1534-5351","978-1-4244-2157-2","10.1109/CSMR.2008.4493315","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493315","Reverse engineering;Libraries;Knowledge acquisition","Ontologies;Computer languages;Libraries;Reverse engineering;Graphical user interfaces;Programming profession;Humans;Computer interfaces;Algorithm design and analysis;Knowledge acquisition","application program interfaces;ontologies (artificial intelligence);program diagnostics;reverse engineering","domain ontology extraction;domain specific API;domain knowledge;program analysis;program understanding","","19","","16","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Reengineering Idiomatic Exception Handling in Legacy C Code","M. Bruntink","Centrum voor Wiskunde en Informatica, Delft University of Technnology, Netherlands","2008 12th European Conference on Software Maintenance and Reengineering","18 Apr 2008","2008","","","133","142","Some legacy programming languages, e.g., C, do not provide adequate support for exception handling. As a result, users of these legacy programming languages often implement exception handling by applying an idiom. An idiomatic style of implementation has a number of drawbacks: applying idioms can be fault prone and requires significant effort. Modern programming languages provide support for structured exception handling (SEH) that makes idioms largely obsolete. Additionally, aspect-oriented programming (AOP) is believed to further reduce the effort of implementing exception handling. This paper investigates the gains that can be achieved by reengineering the idiomatic exception handling of a legacy C component to these modern techniques. First, we will reengineer a C component such that its exception handling idioms are almost completely replaced by SEH constructs. Second, we will show that the use of AOP for exception handling can be beneficial, even though the benefits are limited by inconsistencies in the legacy implementation.","1534-5351","978-1-4244-2157-2","10.1109/CSMR.2008.4493308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493308","software maintenance;exception handling;aspect-oriented programming","Computer languages;Software systems;Programming profession;Software maintenance;Books;Manufacturing;Lithography;Control systems;Java;Performance analysis","C language;exception handling;object-oriented programming;software maintenance;systems re-engineering","idiomatic exception handling reengineering;legacy C component;legacy programming languages;structured exception handling;aspect-oriented programming;SEH constructs","","3","","13","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Aligning Software Maintenance to the Offshore Reality","C. Seybold; R. K. Keller","Zühlke Engineering AG, Zurich, Switzerland; Zühlke Engineering AG, Zurich, Switzerland","2008 12th European Conference on Software Maintenance and Reengineering","18 Apr 2008","2008","","","33","42","With an ever-increasing amount of software in place, the importance and ubiquity of software maintenance is continuously growing. Another more recent trend is to ""offshore"" such work to low-wage countries with still untapped engineering resources. However, software maintenance typically requires intensive customer contact, short iteration cycles, and fast response times which is counter to the communication delays, requirements misinterpretations and indirect responsibilities often found in offshore cooperations. This paper reports on a software maintenance project in the power plant engineering sector. From the outset, the project included, in line with corporate policy, heavy offshore involvement. This 'offshore reality' confronted the stakeholders with various problems, including lack of quality, slipped deadlines, and communication overhead. A number of measures were introduced to mitigate the problems. Finally, a project setup could be found satisfying both the characteristics of software maintenance projects and the peculiarities of offshore cooperations. In the paper, we describe and analyze the course of this project, and present a list of lessons learned and best practices for this uncommon, yet increasingly important project setup.","1534-5351","978-1-4244-2157-2","10.1109/CSMR.2008.4493298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493298","","Software maintenance;Power engineering and energy;Delay;Business;Counting circuits;Power generation;Best practices;Maintenance engineering;Computer industry;Software engineering","outsourcing;project management;software development management;software maintenance","software maintenance;offshore outsourcing;power plant engineering;software project","","3","","13","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Architecture Compliance Checking - Experiences from Successful Technology Transfer to Industry","J. Knodel; D. Muthig; U. Haury; G. Meier","Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Testo AG, Lenzkirch, Germany; Testo AG, Lenzkirch, Germany","2008 12th European Conference on Software Maintenance and Reengineering","18 Apr 2008","2008","","","43","52","New ideas and concepts emerging from research have to be accepted by industrial stakeholders before they are used in product development. In this paper, we present our lessons learned and experiences gained from transferring a reverse engineering technology - architecture compliance checking - to Testo AG, one of the world's leading suppliers of portable measurement devices for industry and emission business. Testo develops a product line of climate and flue gas measurement devices and uses architecture compliance checking as the means to ensure consistency between the specified reference architecture and the implemented products. After delivery of more than a dozen products to the market, we present how architecture compliance checking has been transferred and how it became one instrument for ensuring the high quality of Testo products.","1534-5351","978-1-4244-2157-2","10.1109/CSMR.2008.4493299","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4493299","architecture compliance checking;software architecture;product line engineering;PuLSE;SAVE;technology transfer","Technology transfer;Testing;Computer architecture;Reverse engineering;Prototypes;Computer industry;Flue gases;Maintenance engineering;Software maintenance;Embedded system","product development;program verification;reverse engineering;software architecture;technology transfer","architecture compliance checking;industrial stakeholders;product development;reverse engineering technology;Testo AG;flue gas measurement devices;technology transfer","","13","","30","IEEE","18 Apr 2008","","","IEEE","IEEE Conferences"
"Discovering Neglected Conditions in Software by Mining Dependence Graphs","R. -Y. Chang; A. Podgurski; J. Yang","Department of Electrical Engineering and Computer Science, Case Western Reserve University, Cleveland, OH, USA; Department of Electrical Engineering and Computer Science, Case Western Reserve University, Cleveland, OH, USA; Department of Electrical Engineering and Computer Science, Case Western Reserve University, Cleveland, OH, USA","IEEE Transactions on Software Engineering","30 Sep 2008","2008","34","5","579","596","Neglected conditions are an important but difficult-to-find class of software defects. This paper presents a novel approach to revealing neglected conditions that integrates static program analysis and advanced data mining techniques to discover implicit conditional rules in a code base and to discover rule violations that indicate neglected conditions. The approach requires the user to indicate minimal constraints on the context of the rules to be sought, rather than specific rule templates. To permit this generality, rules are modeled as graph minors of enhanced procedure dependence graphs (EPDGs), in which control and data dependence edges are augmented by edges representing shared data dependences. A heuristic maximal frequent subgraph mining algorithm is used to extract candidate rules from EPDGs, and a heuristic graph matching algorithm is used to identify rule violations. We also report the results of an empirical study in which the approach was applied to four open source projects (openssl, make, procmail, amaya). These results indicate that the approach is effective and reasonably efficient.","1939-3520","","10.1109/TSE.2008.24","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4492791","Methods for SQA and V&;V;Pre- and post-conditions;Methods for SQA and V&V;Pre- and post-conditions","Data mining;Computer bugs;Buffer overflow;Databases;Computer Society;Data analysis;Heuristic algorithms;Open source software;Operating systems;Linux","data mining;graph theory;program diagnostics","dependence graph mining;neglected conditions;software defects;static program analysis;data mining techniques;enhanced procedure dependence graphs;heuristic maximal frequent subgraph mining algorithm","","47","2","56","IEEE","18 Apr 2008","","","IEEE","IEEE Journals"
