"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Managing Duplicated Code with Linked Editing","M. Toomim; A. Begel; S. L. Graham","Department of Computer Science, University of California Berkeley, USA; Department of Computer Science, University of California Berkeley, USA; Department of Computer Science, University of California Berkeley, USA","2004 IEEE Symposium on Visual Languages - Human Centric Computing","27 Dec 2004","2004","","","173","180","We present Linked Editing, a novel, lightweight editor-based technique for managing duplicated source code. Linked Editing is implemented in a prototype editor called Codelink. We argue that the use of programming abstractions like functions and macros-the traditional solution to duplicated code-has inherent cognitive costs, leading programmers to chronically copy and paste code instead. Our user study compares functional abstraction with Linked Editing and shows that Linked Editing can give the benefits of abstraction with orders of magnitude decrease in programming time.","","0-7803-8696-5","10.1109/VLHCC.2004.35","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1372317","","Programming profession;Functional programming;Cloning;Prototypes;Cost function;Software systems;Computer science;Computer languages;Object oriented programming;Linux","macros;software engineering;text editing","linked editing;lightweight editor-based technique;duplicated source code;Codelink;programming abstractions;macros;cognitive costs;functional abstraction;programming time","","80","","43","IEEE","27 Dec 2004","","","IEEE","IEEE Conferences"
"Supporting dynamic crosscutting with partial behavioral reflection: a case study","L. Rodriguez; E. Tanter; J. Noye","Instituto de Computación, Universidad de la República, Montevideo, Uruguay; Departamento de Ciencias de la Computación, Universidad de Chile, Santiago, Chile; INRIA Rennes, Campus universitaire de Beaulieu, Rennes, France","XXIV International Conference of the Chilean Computer Science Society","27 Dec 2004","2004","","","48","58","The relationship between reflection and aspect-oriented programming is still under exploration. This paper reports on an experiment to support a widely-accepted, general-purpose aspect language mechanism - AspectJ's dynamic crosscutting -, with a model of partial behavioral reflection. We present a first approach to such a mapping, identify some extensions that can improve the effectiveness of the mapping, and validate our proposal through a revisited mapping. These extensions have been integrated into our Java reflective platform, Reflex.","","978-0-7695-2200-5","10.1109/QEST.2004.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1372104","","Reflection;Computer aided software engineering;Object oriented modeling;Proposals;Object oriented programming;Java;Protocols;Parallel processing;Fault tolerance;Software engineering","object-oriented programming;Java","dynamic crosscutting;partial behavioral reflection;aspect-oriented programming;aspect language mechanism;AspectJ;revisited mapping;Java reflective platform;Reflex","","5","","37","IEEE","27 Dec 2004","","","IEEE","IEEE Conferences"
"High performance communication system based on generic programming","A. L. G. Sanches; F. R. Secco; A. A. Frohlich","Brazil; Brazil; Software and Hardware Integration Laboratory-LISHA, Universidade Federal de Santa Catarina, Brazil","16th Symposium on Computer Architecture and High Performance Computing","13 Dec 2004","2004","","","92","99","This paper presents a high performance communication system based on generic programming. The system adapts itself according to the protocol being used on communication, simplifying the development of libraries. In order to validate the concepts, a MPI implementation has been developed and it is compared to a traditional implementation - MPICH-GM. It is demonstrated that the same functionality and interface can be offered with similar performance, but with much less programming effort. That is evidence that the large size of traditional MPI implementations is due to the limitations of conventional communication systems.","1550-6533","0-7695-2240-8","10.1109/SBAC-PAD.2004.19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1364741","","Protocols;Software libraries;Middleware;Communication standards;Standards development;Hardware;Functional programming;Delay;High performance computing;Message passing","message passing;parallel programming;middleware","high performance communication system;generic programming;MPI;message passing;application program interfaces","","","","7","IEEE","13 Dec 2004","","","IEEE","IEEE Conferences"
"Linear complexity object-oriented similarity for clone detection and software evolution analyses","E. Merlo; G. Antoniol; M. Di Penta; V. F. Rollo","Ècole Polytechnique de Montréal, Montreal, Canada; Department of Engineering,RCOST-Research Centre on Software Technology, University of Sannio, Benevento, Italy; Department of Engineering,RCOST-Research Centre on Software Technology, University of Sannio, Benevento, Italy; Department of Engineering,RCOST-Research Centre on Software Technology, University of Sannio, Benevento, Italy","20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","22 Nov 2004","2004","","","412","416","With the widespread adoption of object-oriented technologies, the lack of computationally efficient and scalable approaches is limiting the ability to model and analyze the history of large object-oriented software systems. This paper proposes an approximate representation of object-oriented code characteristics, inspired by pattern recognition centroids for clustering. An interesting application of such a representation is a linear-time complexity algorithm to detect duplicate or nearly duplicated code in object-oriented systems. The algorithm accuracy and time complexity were assessed on 11 releases of a large software system, the Eclipse framework.","1063-6773","0-7695-2213-0","10.1109/ICSM.2004.1357826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357826","","Cloning;Software algorithms;Software systems;Pattern recognition;Application software;Clustering algorithms;Object oriented modeling;Open source software;Software maintenance;History","object-oriented programming;software prototyping;computational complexity;pattern recognition;data flow analysis;software maintenance","object-oriented software evolution;clone detection;source code analysis;linear complexity object-oriented similarity;software evolution analysis;large object-oriented software system;object-oriented code characteristics;pattern recognition centroids;linear-time complexity algorithm;time complexity;Eclipse framework","","17","","8","IEEE","22 Nov 2004","","","IEEE","IEEE Conferences"
"Bad smells - humans as code critics","M. V. Mantyla; J. Vanhanen; C. Lassenius","Software Business and Engineering Institute, Helsinki University of Technology, Finland; Software Business and Engineering Institute, Helsinki University of Technology, Finland; Software Business and Engineering Institute, Helsinki University of Technology, Finland","20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","22 Nov 2004","2004","","","399","408","This work presents the results of an initial empirical study on the subjective evaluation of bad code smells, which identify poor structures in software. Based on a case study in a Finnish software product company, we make two contributions. First, we studied the evaluator effect when subjectively evaluating the existence of smells in code modules. We found that the use of smells for code evaluation purposes is hard due to conflicting perceptions of different evaluators. Second, we applied source code metrics for identifying three smells and compared these results to the subjective evaluations. Surprisingly, the metrics and smell evaluations did not correlate.","1063-6773","0-7695-2213-0","10.1109/ICSM.2004.1357825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357825","","Software quality;Software design;Companies;Software maintenance;Software tools;Software measurement;Current measurement;Quality assessment;Programming;Internet","program diagnostics;software houses;software metrics;software performance evaluation","subjective evaluation;bad code smell;poor software structures;Finnish software product company;code modules;code evaluation;source code metrics","","30","","","IEEE","22 Nov 2004","","","IEEE","IEEE Conferences"
"An evaluation of clone detection techniques for crosscutting concerns","M. Bruntink; A. van Deursen; T. Tourwe; R. van Engelen","Centrum voor Wiskunde en Informatica, Amsterdam, Netherlands; Centrum voor Wiskunde en Informatica, Amsterdam, Netherlands; Centrum voor Wiskunde en Informatica, Amsterdam, Netherlands; ASML Netherlands B.V., Veldhoven, Netherlands","20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","22 Nov 2004","2004","","","200","209","Code implementing a crosscutting concern is often spread over many different parts of an application. Identifying such code automatically greatly improves both the maintainability and the evolvability of the application. First of all, it allows a developer to more easily find the places in the code that must be changed when the concern changes, and thus makes such changes less time consuming and less prone to errors. Second, it allows a developer to refactor the code, so that it uses modern and more advanced abstraction mechanisms, thereby restoring its modularity. We evaluate the suitability of clone detection as a technique for the identification of crosscutting concerns. To that end, we manually identify four specific concerns in an industrial C application, and analyze to what extent clone detection is capable of finding these concerns. We consider our results as a stepping stone toward an automated ""concern miner"" based on clone detection.","1063-6773","0-7695-2213-0","10.1109/ICSM.2004.1357804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357804","","Cloning;Computer languages;Application software;Software systems;Scattering;Mathematics;Computer science;Computer errors;Programming;Detection algorithms","software maintenance;C language;data flow analysis","clone detection;crosscutting concerns;code refactoring;industrial C application;automated concern miner","","44","","19","IEEE","22 Nov 2004","","","IEEE","IEEE Conferences"
"Dex: a semantic-graph differencing tool for studying changes in large code bases","S. Raghavan; R. Rohana; D. Leon; A. Podgurski; V. Augustine","Electrical Engineering & Computer Science Department, Case Western Reserve University, Cleveland, OH, USA; Electrical Engineering & Computer Science Department, Case Western Reserve University, Cleveland, OH, USA; Electrical Engineering & Computer Science Department, Case Western Reserve University, Cleveland, OH, USA; Electrical Engineering & Computer Science Department, Case Western Reserve University, Cleveland, OH, USA; Electrical Engineering & Computer Science Department, Case Western Reserve University, Cleveland, OH, USA","20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","22 Nov 2004","2004","","","188","197","This paper describes an automated tool called Dex (difference extractor) for analyzing syntactic and semantic changes in large C-language code bases. It is applied to patches obtained from a source code repository, each of which comprises the code changes made to accomplish a particular task. Dex produces summary statistics characterizing these changes for all of the patches that are analyzed. Dex applies a graph differencing algorithm to abstract semantic graphs (ASGs) representing each version. The differences are then analyzed to identify higher-level program changes. We describe the design of Dex, its potential applications, and the results of applying it to analyze bug fixes from the Apache and GCC projects. The results include detailed information about the nature and frequency of missing condition defects in these projects.","1063-6773","0-7695-2213-0","10.1109/ICSM.2004.1357803","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357803","","Statistical analysis;Application software;Frequency;History;Software engineering;Control systems;Computer science;Software systems;Software testing;Software debugging","software tools;program debugging;C language","semantic-graph differencing tool;automated tool;difference extractor;large C-language code bases;source code repository;abstract semantic graphs;higher-level program changes;Apache;GCC","","44","2","29","IEEE","22 Nov 2004","","","IEEE","IEEE Conferences"
"Migrating interface implementations to aspects","P. Tonella; M. Ceccato","Centro per la Ricerca Scientifica e Tecnologica, ITC IRST, Trento, Italy; Centro per la Ricerca Scientifica e Tecnologica, ITC IRST, Trento, Italy","20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","22 Nov 2004","2004","","","220","229","Separation of concerns and modularization are the cornerstones of software engineering. However, when a system is decomposed into units, functionalities often emerge which cannot be assigned to a single element of the decomposition. The implementation of interfaces represents a typical instance of this problem. In fact, the code that defines the interface methods is often scattered across several classes in the system and tangled with the original code. Aspect oriented programming provides mechanisms for the dynamic and static composition of transversal functionalities, that can be used to factor out the implementation of interfaces. We describe a technique for the identification of those interface implementations that are most likely to represent crosscutting concerns. Moreover, the code transformation (refactoring) to migrate such interfaces to aspects is also presented. Experimental results validate the approach.","1063-6773","0-7695-2213-0","10.1109/ICSM.2004.1357806","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357806","","Functional programming;Scattering;Dynamic programming;Software systems;Software engineering;Engineering management;Mutual coupling;Computer architecture;Information retrieval;Graphical user interfaces","object-oriented programming;software engineering","interface implementation migration;software engineering;interface method;aspect oriented programming;dynamic composition;static composition;transversal functionality;code transformation","","8","","18","IEEE","22 Nov 2004","","","IEEE","IEEE Conferences"
"Advanced slicing of sequential and concurrent programs","J. Krinke","FernUniversität Hagen, Germany","20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","22 Nov 2004","2004","","","464","468","Program slicing is a technique to identify statements that may influence the computations in other statements. Despite the ongoing research of almost 25 years, program slicing still has problems that prevent a widespread use: Sometimes, slices are too big to understand and too expensive and complicated to be computed for real-life programs. The presented thesis shows solutions to these problems: It contains various approaches which help the user to understand a slice more easily by making it more focused on the user's problem. All of these approaches have been implemented in the VALSOFT system and thorough evaluations of the proposed algorithms are presented. The underlying data structures used for slicing are program dependence graphs. They can also be used for different purposes: A new approach to clone detection based on identifying similar subgraphs in program dependence graphs is presented; it is able to detect modified clones better than other tools. In the theoretical part, this thesis presents a high-precision approach to slice concurrent procedural programs despite the fact that optimal slicing is known to be undecidable. It is the first approach to slice concurrent programs that does not rely on inlining of called procedures.","1063-6773","0-7695-2213-0","10.1109/ICSM.2004.1357836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357836","","Cloning;Data structures;Programming profession;Computer science;Concurrent computing;Java;User interfaces;Software maintenance;Data mining;Data flow computing","program slicing;data structures;graph theory;programming","sequential program slicing;concurrent program slicing;real-life programs;VALSOFT system;data structures;program dependence graphs;clone detection;concurrent procedural programs","","9","","24","IEEE","22 Nov 2004","","","IEEE","IEEE Conferences"
"Evaluating clone detection techniques from a refactoring perspective","F. Van Rysselberghe; S. Demeyer","Lab On Re-Engineering, University of Antwerp, Antwerp, Belgium; Lab On Re-Engineering, University of Antwerp, Antwerp, Belgium","Proceedings. 19th International Conference on Automated Software Engineering, 2004.","18 Oct 2004","2004","","","336","339","In the last decade, several researchers have investigated techniques to automatically detect duplicated code in programs exceeding hundreds of thousands lines of code. All of these techniques have known merits and deficiencies, but as of today, little is known on how these techniques fit into the refactoring process of object-oriented systems. This work compares three representative detection techniques (simple line matching, parameterized matching, and metric fingerprints) by means of five small to medium sized cases and analyses the differences between the reported matches. Based on this comparison, we conclude that (1) simple line matching is best suited for a partial, yet advanced restructuring with little effort; (2) metric fingerprints work best for refactoring a system with minimal effort; (3) parameterized matching demands more effort yet allows a more profound, less obvious restructuring of the code.","1938-4300","0-7695-2131-2","10.1109/ASE.2004.1342759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1342759","","Cloning;Java;Fingerprint recognition;Classification tree analysis;Buildings;Pattern matching;Lab-on-a-chip;Software engineering","program diagnostics;object-oriented programming;software performance evaluation;software metrics","clone detection;duplicated code detection;refactoring process;object-oriented systems;simple line matching;parameterized matching;metric fingerprints;code restructuring;code cloning","","29","","20","IEEE","18 Oct 2004","","","IEEE","IEEE Conferences"
"Automatic method completion","R. Hill; J. Rideout","Department of Computer Science, University of Toronto, Toronto, ONT, Canada; Department of Computer Science, University of Toronto, Toronto, ONT, Canada","Proceedings. 19th International Conference on Automated Software Engineering, 2004.","18 Oct 2004","2004","","","228","235","Modern software development environments include tools to help programmers write code efficiently and accurately. For example many integrated development environments include variable name completion, method name completion and recently refactoring tools have been added to some environments. This work extends the idea of automatic completion to include completion of the body of a method by employing machine learning algorithms on the near duplicate code segments that frequently exist in large software projects.","1938-4300","0-7695-2131-2","10.1109/ASE.2004.1342740","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1342740","","Cloning;Java;Programming profession;Software systems;Detectors;Computer science;Educational institutions;Machine learning algorithms;Heart;Software maintenance","learning (artificial intelligence);program compilers;software engineering","automatic method completion;software development environments;integrated development environments;variable name completion;method name completion;refactoring tools;large software project;machine learning;duplicate code segment","","39","1","14","IEEE","18 Oct 2004","","","IEEE","IEEE Conferences"
"Aspect mining using event traces","S. Breu; J. Krinke","MCT/NASA Ames, USA; Fern Universität Hagen, Germany","Proceedings. 19th International Conference on Automated Software Engineering, 2004.","18 Oct 2004","2004","","","310","315","Aspect mining tries to identify crosscutting concerns in existing systems and thus supports the adaption to an aspect-oriented design. This work describes the first aspect mining approach that detects crosscutting concerns in legacy systems based on dynamic analysis. The analysis uses program traces that are generated in different program executions as underlying data pool. These traces are then investigated for recurring execution patterns based on different constraints, such as the requirement that the patterns have to exist in different calling contexts in the program trace. The implemented approach was evaluated in several case studies over systems with more than 80 kLoC. The tool was able to identify automatically both existing and seeded crosscutting concerns.","1938-4300","0-7695-2131-2","10.1109/ASE.2004.1342754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1342754","","Software systems;Runtime;Information analysis;Algorithm design and analysis;Software algorithms;NASA;Software maintenance;Timing;Heuristic algorithms;Data mining","system monitoring;object-oriented programming;software maintenance","aspect mining;event traces;aspect-oriented design;legacy systems;dynamic analysis;program traces;program executions;program trace;execution patterns","","55","2","12","IEEE","18 Oct 2004","","","IEEE","IEEE Conferences"
"Fast paths in concurrent programs","W. Xu; Sanjeev Kumar; K. Li","Department of Computer Science, Princeton University, USA; Intel Cornoration, INTEL, Research Laboratory, USA; Department of Computer Science, Princeton University, USA","Proceedings. 13th International Conference on Parallel Architecture and Compilation Techniques, 2004. PACT 2004.","18 Oct 2004","2004","","","189","200","Compiling concurrent programs to run on a sequential processor presents a difficult tradeoff between execution time and size of generated code. On one hand, the process-based approach to compilation generates reasonable sized code but incurs significant execution overhead due to concurrency. On the other hand, the automata-based approach incurs a much smaller execution overhead but can result in code that is several orders of magnitude larger. We propose a way of combining the two approaches so that the performance of the automata-based approach can be achieved without suffering the code size increase due to it. The key insight is that the best of the two approaches can be achieved by using symbolic execution (similar to the automata-based approach) to generate code for the commonly executed paths (referred to as fast paths) and using the process-based approach to generate code for the rest of the program. We demonstrate the effectiveness of this approach by implementing our techniques in the ESP compiler and applying them to a set of filter programs and to VMMC network firmware.","1089-795X","0-7695-2229-7","10.1109/PACT.2004.1342553","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1342553","","Programming profession;Concurrent computing;Yarn;Computer science;Automatic control;Electrostatic precipitators;Program processors;Filters;Microprogramming;User interfaces","multiprocessing programs;optimising compilers;multiprocessing systems;program control structures","concurrent program compilation;sequential processor;automata-based approach;fast path optimization;ESP compiler;filter programs;VMMC network firmware","","","","32","IEEE","18 Oct 2004","","","IEEE","IEEE Conferences"
"From goals to aspects: discovering aspects from requirements goal models","Yijun Yu; J. C. S. P. Leite; J. Mylopoulos","University of Toronto, Toronto, ON, CA; Dept. of Comput. Sci., Toronto Univ., Ont., Canada; Department of Computer Science, University of Toronto, Canada","Proceedings. 12th IEEE International Requirements Engineering Conference, 2004.","20 Sep 2004","2004","","","38","47","Aspect-oriented programming (AOP) has been attracting much attention in the software engineering community by advocating that programs should be structured according to programmer concerns, such as ""efficient use of memory"". However, like other programming paradigms in their early days, AOP hasn't addressed yet earlier phases of software development. In particular, it is still an open question how one identifies aspects early on in the software development process. This work proposes an answer to this question. Specifically, we show that aspects can be discovered during goal-oriented requirements analysis. Our proposal includes a systematic process for discovering aspects from relationships between functional and nonfunctional goals. We illustrate the proposed process with a case study adapted from the literature.","1090-705X","0-7695-2174-6","10.1109/ICRE.2004.1335662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1335662","","Software systems;Proposals;Computer science;Software engineering;Programming profession;Software maintenance","formal specification;object-oriented programming","requirements goal models;aspect-oriented programming;software engineering community;software development;goal-oriented requirements analysis;functional goals;nonfunctional goals","","16","","26","IEEE","20 Sep 2004","","","IEEE","IEEE Conferences"
"Aiding comprehension of cloning through categorization","C. Kapser; M. W. Godfrey","Software Architecture Group (SWAG), School of Computer Science, University of Waterloo, Canada; Software Architecture Group (SWAG), School of Computer Science, University of Waterloo, Canada","Proceedings. 7th International Workshop on Principles of Software Evolution, 2004.","20 Sep 2004","2004","","","85","94","Management of duplicated code in software systems is important in ensuring its graceful evolution. Commonly clone detection tools return large numbers of detected clones with little or no information about them, making clone management impractical and unscalable. We have used taxonomy of clones to augment current clone detection tools in order to increase the user comprehension of duplication of code within software systems and filter false positives from the clone set. We support our arguments by means of 2 case studies, where we found that as much as 53% of clones can be grouped to form function clones or partial function clones and we were able to filter out as many as 65% of clones as false positives from the reported clone pairs.","1550-4077","0-7695-2211-4","10.1109/IWPSE.2004.1334772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1334772","","Cloning;Software systems;Software architecture;Computer science;Taxonomy;Computer bugs;Information filtering;Information filters;Software tools;Graphical user interfaces","software maintenance;software tools;program diagnostics;software prototyping;program compilers","cloning comprehension;clone categorization;duplicated code management;software systems;software evolution;clone detection tools;clone management;partial function clones","","30","","23","IEEE","20 Sep 2004","","","IEEE","IEEE Conferences"
"An automatic approach to identify class evolution discontinuities","G. Antoniol; M. Di Penta; E. Merlo","RCOST-Research Centre on Software Technology, Department of Engineering, University of Sannio, Benevento, Italy; RCOST-Research Centre on Software Technology, Department of Engineering, University of Sannio, Benevento, Italy; RCOST-Research Centre on Software Technology, Department of Engineering, École Polytechnique de Montréal, Montreal, Canada","Proceedings. 7th International Workshop on Principles of Software Evolution, 2004.","20 Sep 2004","2004","","","31","40","When a software system evolves, features are added, removed and changed. Moreover, refactoring activities are periodically performed to improve the software internal structure. A class may be replaced by another, two classes can be merged, or a class may be split in two others. As a consequence, it may not be possible to trace software features between a release and another. When studying software evolution, we should be able to trace a class lifetime even when it disappears because it is replaced by a similar one, split or merged. Such a capability is also essential to perform impact analysis. This work proposes an automatic approach, inspired on vector space information retrieval, to identify class evolution discontinuities and, therefore, cases of possible refactoring. The approach has been applied to identify refactorings performed over 40 releases of a Java open source domain name server. Almost all the refactorings found were actually performed in the analyzed system, thus indicating the helpfulness of the approach and of the developed tool.","1550-4077","0-7695-2211-4","10.1109/IWPSE.2004.1334766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1334766","","Software systems;Software maintenance;Software performance;Performance analysis;Information retrieval;Java;Open source software;Merging;Software development management;Programming","software maintenance;Java;object-oriented programming;public domain software","automatic approach;class evolution discontinuity identification;software evolution;refactoring activities;software internal structure improvement;software features;impact analysis;vector space information retrieval;refactoring identification;Java open source domain name server;software releases;software refactoring;software traceability","","40","1","23","IEEE","20 Sep 2004","","","IEEE","IEEE Conferences"
"An ethnographic study of copy and paste programming practices in OOPL","Miryung Kim; L. Bergman; T. Lau; D. Notkin","Department of Computer Science & Engineering, University of Washington, USA; Department of Computer Science & Engineering, IBM Thomas J. Watson Research Center, USA; Department of Computer Science & Engineering, IBM Thomas J. Watson Research Center, USA; Department of Computer Science & Engineering, University of Washington, USA","Proceedings. 2004 International Symposium on Empirical Software Engineering, 2004. ISESE '04.","20 Sep 2004","2004","","","83","92","Although programmers frequently copy and paste code when they develop software, implications of common copy and paste (C&P) usage patterns have not been studied previously. We have conducted an ethnographic study in order to understand programmers' C&P programming practices and discover opportunities to assist common C&P usage patterns. We observed programmers using an instrumented Eclipse IDE and then analyzed why and how they use C&P operations. Based on our analysis, we constructed a taxonomy of C&P usage patterns. This paper presents our taxonomy of C&P usage patterns and discusses our insights with examples drawn from our observations. From our insights, we propose a set of tools that both can reduce software maintenance problems incurred by C&P and can better support the intents of commonly used C&P scenarios.","","0-7695-2165-7","10.1109/ISESE.2004.1334896","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1334896","","Programming profession;Software engineering;Pattern analysis;Taxonomy;Software maintenance;Computer languages;Cloning;History;Software tools;Computer science","object-oriented programming;object-oriented languages;software maintenance","ethnographic study;copy and paste programming;OOPL;copy and paste code;software development;copy and paste usage patterns;Eclipse IDE;copy and paste operations;software tools;software maintenance problems;object-oriented programming language","","49","","19","IEEE","20 Sep 2004","","","IEEE","IEEE Conferences"
"Managing trace data volume through a heuristical clustering process based on event execution frequency","A. Zaidman; S. Demeyer","Department of Mathematics and Computer Science, Laboratory On Re-Engineering, University of Antwerp, Antwerp, Belgium; Department of Mathematics and Computer Science, Laboratory On Re-Engineering, University of Antwerp, Antwerp, Belgium","Eighth European Conference on Software Maintenance and Reengineering, 2004. CSMR 2004. Proceedings.","24 Aug 2004","2004","","","329","338","To regain architectural insight into a program using dynamic analysis, one of the major stumbling blocks remains the large amount of trace data collected. Therefore, this paper proposes a heuristic which divides the trace data into recurring event clusters. To compose such clusters the Euclidian distance is used as a dissimilarity measure on the frequencies of the events. Manual inspection of these event sequences revealed that the heuristic provides interesting starting points for further examination.","1534-5351","0-7695-2107-X","10.1109/CSMR.2004.1281435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1281435","","Programming profession;Software systems;Reverse engineering;Protocols;Mathematics;Computer science;Frequency measurement;Inspection;Bridges;Writing","program diagnostics;pattern clustering;reverse engineering;program visualisation","trace data volume;heuristical clustering process;event execution frequency;program dynamic analysis;Euclidian distance","","25","2","20","IEEE","24 Aug 2004","","","IEEE","IEEE Conferences"
"Source code modularization using lattice of concept slices","R. Al-Ekram; K. Kontogiannis","Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ONT, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ONT, Canada","Eighth European Conference on Software Maintenance and Reengineering, 2004. CSMR 2004. Proceedings.","24 Aug 2004","2004","","","195","203","Most legacy systems have been altered due to prolonged maintenance to the point that they deviate significantly from their original and intended design and consequently, they lack modularity. Static source code analysis techniques like concept assignment, formal concept analysis and program slicing, have been successfully used by researchers for program understanding and for restoring system design properties. In our approach we combine these three techniques, aiming to gain on their individual strengths and overcoming their weaknesses. Here we present a program representation formalism that we call the lattice of concept slices and a program modularization technique that aims to separate statements in a code fragment according to the concept they implement or they may belong to. The lattice shows the relationship between the statements of a program and the domain concepts that might be implemented by the statements. Using the lattice as a primary data structure we present two algorithms for decomposing the program into appropriate modules. The goal is to achieve a modularization such that the modules are self-contained, side effect free and the code duplication among nodes is minimal. The modularization process is illustrated with an example C program.","1534-5351","0-7695-2107-X","10.1109/CSMR.2004.1281420","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1281420","","Lattices;Data structures;Algorithms;System analysis and design;Software systems;Data mining;Books;Software maintenance","program slicing;reverse engineering;software maintenance","source code modularization;lattice of concept slices;software maintenance;static source code analysis;formal concept analysis;program slicing;program understanding;program representation formalism;program modularization","","7","","17","IEEE","24 Aug 2004","","","IEEE","IEEE Conferences"
"Supporting architectural restructuring by analyzing feature models","I. Pashov; M. Riebisch; I. Philippow","Technical University Ilmenau, Germany; Technical University Ilmenau, Germany; Technical University Ilmenau, Germany","Eighth European Conference on Software Maintenance and Reengineering, 2004. CSMR 2004. Proceedings.","24 Aug 2004","2004","","","25","34","In order to lower the risk, reengineering projects aim at high reuse rates. Therefore, tasks like architectural restructuring have to be performed in a way that developed new system architectures allow reuse of all valuable legacy systems' parts with minimal changes. During architectural restructuring there are two major types of modification: detection of architecture disproportions and their refactoring and detection of redundancies and their fusion. We introduce a method for applying domain knowledge for supporting these restructuring steps. The method operates on feature models. Words and terms of features and of architectural documents are analyzed by cluster analysis, information retrieval and metrics techniques. In this way, the method joins the approaches of feature analysis and of enhancing reengineering with domain knowledge by applying feature models for structuring the domain knowledge. The method results in clues and hints for the development of a new architecture. It provides an effective addition to the conventional software architecture design methods. The method was developed and applied in an industrial reengineering project within image processing domain. It has been proved to be applicable to large and complex systems even in case of heavy monolithic parts. We use examples from this project to illustrate the method.","1534-5351","0-7695-2107-X","10.1109/CSMR.2004.1281403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1281403","","Information analysis;Computer architecture;Documentation;Information retrieval;Software architecture;Design methodology;Image processing;Bridges;Redundancy;Software maintenance","software architecture;software maintenance;software reusability;reverse engineering;software metrics;systems re-engineering;information retrieval;pattern clustering","architectural restructuring;system architectures;legacy systems;architecture disproportions detection;redundancy detection;feature models method;cluster analysis;information retrieval;metrics techniques;software architecture design methods;industrial reengineering project;image processing domain","","5","1","27","IEEE","24 Aug 2004","","","IEEE","IEEE Conferences"
"Automated source code transformations on fourth generation languages","J. Martin; J. Gutenberg","Johannes Gutenberg Universitat Mainz, Mainz, Rheinland-Pfalz, DE; Mainz Univ., Germany","Eighth European Conference on Software Maintenance and Reengineering, 2004. CSMR 2004. Proceedings.","24 Aug 2004","2004","","","214","220","To control the operation of large application suites or to tailor a special purpose application to particular need, developers frequently use application specific languages, such as batch, scripting, and query languages. These languages which are also referred to as fourth generation languages (4GLs) therefore play an important role in today's economy. Incompatibilities between different versions of 4GLs and changing requirements may make massive changes on a company's library of 4GL programs necessary. Here, we explore possibilities for performing mass changes on 4GLs and show how the transformation of programs written in 4GLs compares to the transformation of mainstream programming languages.","1534-5351","0-7695-2107-X","10.1109/CSMR.2004.1281422","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1281422","","Computer languages;MATLAB;Software libraries;Automatic control;Database languages;Spatial databases;Java;Programming profession;Web pages;Prototypes","high level languages;automatic programming;program compilers","automated source code transformation;fourth generation language;application specific language;query language","","1","","15","IEEE","24 Aug 2004","","","IEEE","IEEE Conferences"
