"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Maintenance of object oriented systems through re-engineering: a case study","M. Satpathy; N. T. Siebel; D. Rodriguez","Applied Software Engineering Group; Department of Computer Science, The University of Reading, Reading, England; Applied Software Engineering Group","International Conference on Software Maintenance, 2002. Proceedings.","29 Jan 2003","2002","","","540","549","Unregulated evolution of software often leads to software ageing which not only makes the product difficult to maintain but also breaks the consistency between design and implementation. In such a case, it may become necessary to re-engineer the software so that it becomes maintainable again. In this paper we present the case study of the reengineering of the People Tracking subsystem of a surveillance system written in C++. We discuss the problems, the challenges and the approaches taken, and we show how the re-engineered product is now better maintainable. We also discuss the generation of the relevant artefacts - from requirement document through to design document.","1063-6773","0-7695-1819-2","10.1109/ICSM.2002.1167815","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1167815","","Computer aided software engineering;Software maintenance;Reverse engineering;Software engineering;Surveillance;Computer vision;Computer science;Aging;Hardware;Preventive maintenance","software maintenance;systems re-engineering;reverse engineering;object-oriented programming;surveillance","object oriented systems maintenance;re-engineering;People Tracking subsystem;surveillance system;C++ software;artefacts;requirement document;design document","","2","","21","IEEE","29 Jan 2003","","","IEEE","IEEE Conferences"
"A quantitative evaluation of maintainability enhancement by refactoring","Y. Kataoka; T. Imai; H. Andou; T. Fukaya","System Engineering Laboratory, Toshiba Corporation, Kawasaki, Kanagawa, Japan; System Engineering Laboratory, Toshiba Corporation, Kawasaki, Kanagawa, Japan; System Engineering Laboratory, Toshiba Corporation, Kawasaki, Kanagawa, Japan; System Engineering Laboratory, Toshiba Corporation, Kawasaki, Kanagawa, Japan","International Conference on Software Maintenance, 2002. Proceedings.","29 Jan 2003","2002","","","576","585","Program refactoring is a technique to enhance the maintainability of a program. Although the concept itself is considered to be effective, there are few quantitative evaluation of its impact to the software maintainability. It is sometimes difficult to judge whether the refactoring in question should be applied or not without knowing the effect accurately. We propose a quantitative evaluation method to measure the maintainability enhancement effect of program refactoring. We focused on the coupling metrics to evaluate the refactoring effect. By comparing the coupling before and after the refactoring, we could evaluate the degree of maintainability enhancement. We applied our method to a certain program and showed that our method was really effective to quantify the refactoring effect and helped us to choose appropriate refactorings.","1063-6773","0-7695-1819-2","10.1109/ICSM.2002.1167822","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1167822","","Software maintenance;Programming profession;Process planning;Maintenance engineering;Systems engineering and theory;Laboratories;Software design;Computer bugs;Performance analysis;Project management","software maintenance;software metrics","program refactoring;maintainability enhancement;quantitative evaluation;coupling metrics","","72","1","14","IEEE","29 Jan 2003","","","IEEE","IEEE Conferences"
"Evaluating clone detection tools for use during preventative maintenance","E. Burd; J. Bailey","The Research Institute in Software Evolution, University of Durham, Durham, UK; The Research Institute in Software Evolution, University of Durham, Durham, UK","Proceedings. Second IEEE International Workshop on Source Code Analysis and Manipulation","6 Jan 2003","2002","","","36","43","This paper describes the results of a process whereby the detection capability of 5 code replication detection tools for large software application are evaluated. Specifically this work focuses on the benefits of identification for preventative maintenance that is with the aim to remove some of the identified clones from the source code. A number of requirements are therefore identified upon which the tools are evaluated. The results of the analysis processes show that each tool has its own strengths and weaknesses and no single tool is able to identify all clones within the code. The paper proposes that it may be possible to use a combination of tools to perform the analysis process providing that adequate means of efficiently identifying false matches is found.","","0-7695-1793-5","10.1109/SCAM.2002.1134103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1134103","","Cloning;Preventive maintenance;Software maintenance;Software tools;Application software;Performance analysis;Software systems;Logic;Programming profession;Writing","software maintenance","clone detection tools evaluation;preventative maintenance;detection capability;code replication detection tools;source code","","55","","13","IEEE","6 Jan 2003","","","IEEE","IEEE Conferences"
"Handling preprocessor-conditioned declarations","L. Aversano; M. Di Penta; I. D. Baxter","Department of Engineering, Research Centre on Software Technology, University of Sannio, Rome, Italy; Department of Engineering, Research Centre on Software Technology, University of Sannio, Rome, Italy; Semantic Designs, Inc., Austin, TX, USA","Proceedings. Second IEEE International Workshop on Source Code Analysis and Manipulation","6 Jan 2003","2002","","","83","92","Many software systems are developed with configurable functionality, and for multiple hardware platforms and operating systems. This can lead to thousands of possible configurations, requiring each configuration-dependent programming entity or variable to have different types. Such configuration-dependent variables are often declared inside preprocessor conditionals (e.g., C language). Preprocessor-conditioned declarations may be a source of problems. Commonly used configurations are type-checked by repeated compilation. Rarely used configurations are unlikely to be recently type checked, and in such configurations a variable may have a type not compatible to its use or it may contains uses of variables never defined. This paper proposes an approach to identify all possible types each variable declared in a software system can assume, and under which conditions. Inconsistent variable usages can then be detected for all possible configurations. Impacts of preprocessor-conditioned declaration in 17 different open source software systems are also reported.","","0-7695-1793-5","10.1109/SCAM.2002.1134108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1134108","","Data preprocessing;Software systems;Open source software;Hardware;Design engineering;Operating systems;Programming profession;Testing;Fault detection;Computer architecture","program processors;software tools","preprocessor-conditioned declaration handling;software systems;configurable functionality;multiple hardware platforms;multiple operating systems;configuration-dependent programming entities;configuration-dependent programming variables;type checking;repeated compilation;inconsistent variable usages;open source software systems","","12","2","11","IEEE","6 Jan 2003","","","IEEE","IEEE Conferences"
"Parallel support for source code analysis and modification","I. D. Baxter","Semantic Designs, Inc., USA","Proceedings. Second IEEE International Workshop on Source Code Analysis and Manipulation","6 Jan 2003","2002","","","3","14","Tools that analyze and enhance large-scale software systems using symbolic reasoning are computationally expensive, and yet processors are cheap. We believe that enabling tools with parallel foundations will lead to qualitatively more useful tools. We have implemented a large-scale industrial-strength program transformation system, the DMS Software Reengineering Toolkit, entirely in PARLANSE, a new parallel language. PARLANSE provides support for irregular fine-grain parallelism with zero-cost exception handling. This paper sketches the motivation for PARLANSE, its parallelism support and how it is used in a number of DMS-based applications, including parallel rewriting and attribute evaluation.","","0-7695-1793-5","10.1109/SCAM.2002.1134100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1134100","","Parallel processing;Concurrent computing;Application software;Software systems;Yarn;Packaging;Large-scale systems;Computer industry;Software tools;Software engineering","systems re-engineering;parallel languages;parallel programming;exception handling;software tools;system monitoring;symbol manipulation","parallel support;source code analysis;source code modification;large-scale software systems;symbolic reasoning;large-scale program transformation system;DMS Software Reengineering Toolkit;PARLANSE;parallel language;irregular fine-grain parallelism;zero-cost exception handling;parallel rewriting;attribute evaluation","","4","1","18","IEEE","6 Jan 2003","","","IEEE","IEEE Conferences"
"Experimental checking of fault susceptibility in a parallel algorithm","A. Derezinska; J. Sosnowski","Institute of Computer Sciene, Warsaw University of Technology, Warsaw, Poland; Institute of Computer Sciene, Warsaw University of Technology, Warsaw, Poland","Proceedings. International Conference on Parallel Computing in Electrical Engineering","6 Jan 2003","2002","","","33","38","We deal with the problem of analyzing fault susceptibility of a parallel algorithm designed for a multiprocessor array (MIMD structure). This algorithm realizes quite a complex communication protocol in the system. We present an original methodology of the analysis based on the use of a software implemented fault injector. The considered algorithm is modeled as a multithreaded application. The experiment set up and results are presented and commented. The performed experiments proved relatively high natural robustness of the analyzed algorithm and showed further possibilities of its improvement.","","0-7695-1730-7","10.1109/PCEE.2002.1115193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1115193","","Parallel algorithms;Parallel processing","software fault tolerance;parallel algorithms;multiprocessing systems;multi-threading;program verification","fault susceptibility checking;parallel algorithm;experimental checking;multiprocessor array;MIMD structure;communication protocol;software implemented fault injector;multithreaded application;robustness","","","","12","IEEE","6 Jan 2003","","","IEEE","IEEE Conferences"
"An approach to identify duplicated web pages","G. A. Di Lucca; M. Di Penta; A. R. Fasolino","Dipartimento di Informatica e Sistemistica, Università di Napoli Federico II, Napoli, Italy; RCOST-Research Centre on Software Technology, Dipartimento di Ingegneria, Università del Sannio, Benevento, Italy; Dipartimento di Informatica e Sistemistica, Università di Napoli Federico II, Napoli, Italy","Proceedings 26th Annual International Computer Software and Applications","10 Dec 2002","2002","","","481","486","A relevant consequence of the expansion of the web and e-commerce is the growth of the demand of new web sites and web applications. As a result, web sites and applications are usually developed without a formalized process, and web pages are directly coded in an incremental way, where new pages are obtained by duplicating existing ones. Duplicated web pages, having the same structure and just differing for the data they include, can be considered as clones. The identification of clones may reduce the effort devoted to test, maintain and evolve web sites and applications. Moreover, clone detection among different web sites aims to detect cases of possible plagiarism. In this paper we propose an approach. based on similarity metrics, to detect duplicated pages in web sites and applications, implemented with HTML language and ASP technology. The proposed approach has been assessed by analyzing several web sites and Web applications. The obtained results are reported in the paper with respect to some case studies.","0730-3157","0-7695-1727-7","10.1109/CMPSAC.2002.1045051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1045051","","Web pages;Cloning;Application software;Plagiarism;HTML;Application specific processors;Time to market;Software testing;US Department of Transportation;Software metrics","information resources;electronic commerce;Internet;software metrics","web engineering;duplication;clone detection;web site analysis;web page metrics;source code clones;software metrics","","51","7","21","IEEE","10 Dec 2002","","","IEEE","IEEE Conferences"
"Evaluating software maintenance cost using functional redundancy metrics","T. Imai; Y. Kataoka; T. Fukaya","System Engineering Laboratory, Toshiba Corp.; System Engineering Laboratory, Toshiba Corp., Japan; System Engineering Laboratory, Toshiba Corp., Japan","Proceedings 26th Annual International Computer Software and Applications","10 Dec 2002","2002","","","299","306","Source code copying for reuse (code cloning) is often observed in software implementations. Such code cloning causes difficulty when software functionalities are modified: i.e, cloned codes increase the maintenance cost of software. We aim to estimate the maintenance cost caused by clones. We propose a novel approach, which evaluates influence of cloned codes over the maintenance cost. The basic idea is to measure functional redundancy (FR): a degree of propagation of clone-potential functions. FR is measured as follows: first, we cluster functions in the software according to similarities between them. Second, we make an n-ary weighted tree(FR tree) based on the cluster. Finally, we measure FR by weight of each node in FR-tree. In this paper, we describe the details of our proposal. We also apply the approach to 17K-ELOC C code to demonstrate its effectiveness.","0730-3157","0-7695-1727-7","10.1109/CMPSAC.2002.1045018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1045018","","Software maintenance;Cost function;Cloning;Software debugging;Systems engineering and theory;Laboratories;Software measurement;Weight measurement;Proposals;Scattering","software reusability;software maintenance;software cost estimation;redundancy;software metrics","source code copying for reuse;code cloning;functional redundancy metrics;software maintenance cost evaluation;functional redundancy;clone-potential functions;function clustering;n-ary weighted tree;17K-ELOC C code","","4","","13","IEEE","10 Dec 2002","","","IEEE","IEEE Conferences"
"Investigating large software system evolution: the Linux kernel","E. Merlo; M. Dagenais; P. Bachand; J. S. Sormani; S. Gradara; G. Antoniol","École Polytechnique de Montréal, Montreal, Canada; École Polytechnique de Montréal, Montreal, Canada; École Polytechnique de Montréal, Montreal, Canada; École Polytechnique de Montréal, Montreal, Canada; RCOST-Research Centre on Software Technology, Faculty of Engineering, University of Sannio, Italy; RCOST-Research Centre on Software Technology, Faculty of Engineering, University of Sannio, Italy","Proceedings 26th Annual International Computer Software and Applications","10 Dec 2002","2002","","","421","426","Large multi-platform, multi-million lines of codes software systems evolve to cope with new platform or to meet user ever changing needs. While there has been several studies focused on the similarity of code fragments or modules, few studies addressed the need to monitor the overall system evolution. Meanwhile, the decision to evolve or to re-factor a large software system needs to be supported by high level information, representing the system overall picture, abstracting from unnecessary details. This paper proposes to extend the concept of similarity of code fragments to quantify similarities at the release/system level. Similarities are captured by four software metrics representative of the commonalities and differences within and among software artifacts. To show the feasibility of characterizing large software system with the new metrics, 365 releases of the Linux kernel were analyzed. The metrics, the experimental results as well as the lessons learned are presented in the paper.","0730-3157","0-7695-1727-7","10.1109/CMPSAC.2002.1045038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1045038","","Software systems;Linux;Kernel;Software metrics;Software quality;Software performance;Monitoring;Cloning;Project management;System performance","software metrics;software maintenance;project management;software development management","software evolution;software metrics;clone analysis;project management;Linux kernel;large software system;code fragments","","5","","14","IEEE","10 Dec 2002","","","IEEE","IEEE Conferences"
"Reviving Pacbase COBOL-generated code","J. . -P. Bernardy","RainCode SPRL, Brussels, Belgium","Proceedings 26th Annual International Computer Software and Applications","10 Dec 2002","2002","","","741","743","We have migrated a large scale application from Pacbase to COBOL. The technique applies, in an iterative fashion, a set of small transformation patterns on Pacbase COBOL-output. Thus, equivalence with the Pacbase code is easily verified.","0730-3157","0-7695-1727-7","10.1109/CMPSAC.2002.1045091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1045091","","Pattern recognition;Performance analysis;Performance evaluation;Pattern analysis;Application software;Large-scale systems;Assembly;Pattern matching;Humans;Computer applications","COBOL;program compilers","Pacbase-COBOL migration;transformation patterns;Pacbase COBOL output","","","","3","IEEE","10 Dec 2002","","","IEEE","IEEE Conferences"
"Optimizing automated testing for high throughput","J. C. Connell; L. Wheelwright","Agilent Technologies, Inc., USA; Agilent Technologies, Inc., USA","Proceedings, IEEE AUTOTESTCON","10 Dec 2002","2002","","","134","139","Throughput in automated testing is a critical issue, especially at the maintenance level. Some general rules and approaches, when used with an analysis of the total test requirement, can often substantially reduce test time. New programming environments and new (to test equipment) interface standards such as Ethernet, when available, may provide significant throughput improvement in a test system. Agilent's recent work with manufacturers in the wireless industry has helped validate a variety of approaches to optimize test throughput for transceiver manufacturing. We have found that very significant gains can be realized from only a modest investment. This paper describes successful practices and techniques for optimizing test throughput, and gives specific quantitative examples of the improvements that have been achieved.","1080-7725","0-7803-7441-X","10.1109/AUTEST.2002.1047883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1047883","","Automatic testing;Temperature;Throughput;System testing;Frequency locked loops;Instruments;Low voltage;Lifting equipment;Manufacturing industries;Transceivers","automatic test equipment;optimisation;maintenance engineering;transceivers;telecommunication equipment testing;peripheral interfaces;local area networks;automatic test software","automated testing optimization;test throughput;maintenance level test;test time;programming environments;interface standards;Ethernet;wireless industry;transceiver manufacturing","","2","","","IEEE","10 Dec 2002","","","IEEE","IEEE Conferences"
"An integrated approach for studying architectural evolution","Qiang Tu; M. W. Godfrey","Department of Computer Science, University of Waterloo, Canada; Department of Computer Science, University of Waterloo, Canada","Proceedings 10th International Workshop on Program Comprehension","10 Dec 2002","2002","","","127","136","Studying how a software system has evolved over time is difficult, time consuming, and costly; existing techniques are often limited in their applicability, are hard to extend, and provide little support for coping with architectural change. The paper introduces an approach to studying software evolution that integrates the use of metrics, software visualization, and origin analysis, which is a set of techniques for reasoning about structural and architectural change. Our approach incorporates data from various statistical and metrics tools, and provides a query engine as well as a Web-based visualization and navigation interface. It aims to provide an extensible, integrated environment for aiding software maintainers in understanding the evolution of long-lived systems that have undergone significant architectural change. We use the evolution of GCC as an example to demonstrate the uses of various functionalities of BEAGLE, a prototype implementation of the proposed environment.","1092-8138","0-7695-1495-2","10.1109/WPC.2002.1021334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1021334","","Software systems;Software maintenance;History;Software architecture;Navigation;Software tools;Data visualization;Computer science;Engines;Software prototyping","software architecture;software metrics;software maintenance;program visualisation;program compilers;Internet;search engines;user interfaces","architectural evolution;software system;metrics;software visualization;origin analysis;structural change;architectural change;query engine;Web-based visualization interface;Web-based navigation interface;software maintenance;BEAGLE","","19","1","17","IEEE","10 Dec 2002","","","IEEE","IEEE Conferences"
"A mobile agent clone detection system with itinerary privacy","T. C. Lam; V. K. Wei","Department of Information Engineering, Chinese University of Hong Kong, New Territories, Hong Kong, China; Department of Information Engineering, Chinese University of Hong Kong, New Territories, Hong Kong, China","Proceedings. Eleventh IEEE International Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises","7 Nov 2002","2002","","","68","73","We propose a system for the detection of unauthorized cloning of mobile agents by malicious hosts. The system can detect clones after the fact, identify the culprit, and then seek penalties. The agent migration protocol is offline (non-centralized). The itinerary of an agent is privacy-protected. Our scheme is based on H.Y. Wong's (2001) transferable extension of N. Ferguson's (1993) single-term offline untraceable e-cash. The main technique is to map the clone detection problem to the double-spending problem in transferable e-cash, and then adopt and adapt existing solutions from the latter field.","1080-1383","0-7695-1748-X","10.1109/ENABL.2002.1029991","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1029991","","Mobile agents;Cloning;Privacy;Computer networks;Information security;Cryptography;Protocols;Resumes;Electronic commerce;Information retrieval","mobile agents;computer crime;data privacy;electronic money","mobile agent clone detection system;itinerary privacy;unauthorized cloning detection;malicious hosts;agent migration protocol;privacy-protected agent itinerary;transferable extension;single-term offline untraceable e-cash;double-spending problem;transferable e-cash","","","","15","IEEE","7 Nov 2002","","","IEEE","IEEE Conferences"
"Summary report on enterprise security workshop","D. Gilliam","Jet Propulsion Laboratory, California Institute of Technology, USA","Proceedings. Eleventh IEEE International Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises","7 Nov 2002","2002","","","43","46","","1080-1383","0-7695-1748-X","10.1109/ENABL.2002.1029986","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1029986","","","","","","","","","IEEE","7 Nov 2002","","","IEEE","IEEE Conferences"
"CCFinder: a multilinguistic token-based code clone detection system for large scale source code","T. Kamiya; S. Kusumoto; K. Inoue","Functions and Configuration Group, RPESTO, JST. Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan; Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan; Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan","IEEE Transactions on Software Engineering","7 Aug 2002","2002","28","7","654","670","A code clone is a code portion in source files that is identical or similar to another. Since code clones are believed to reduce the maintainability of software, several code clone detection techniques and tools have been proposed. This paper proposes a new clone detection technique, which consists of the transformation of input source text and a token-by-token comparison. For its implementation with several useful optimization techniques, we have developed a tool, named CCFinder (Code Clone Finder), which extracts code clones in C, C++, Java, COBOL and other source files. In addition, metrics for the code clones have been developed. In order to evaluate the usefulness of CCFinder and metrics, we conducted several case studies where we applied the new tool to the source code of JDK, FreeBSD, NetBSD, Linux, and many other systems. As a result, CCFinder has effectively found clones and the metrics have been able to effectively identify the characteristics of the systems. In addition, we have compared the proposed technique with other clone detection techniques.","1939-3520","","10.1109/TSE.2002.1019480","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1019480","","Cloning;Large-scale systems;Software systems;Maintenance engineering;Software maintenance;Software tools;Java;Linux;Computer aided software engineering;Programming profession","high level languages;large-scale systems;software maintenance;software metrics;computer aided software engineering;software tools;optimising compilers","CCFinder;multi-linguistic token-based code clone detection system;large-scale source code;software maintainability;input source text transformation;token-by-token comparison;optimization techniques;C language;C++ language;Java;COBOL;software metrics;case studies;JDK;Java Development Kit;FreeBSD;NetBSD;Linux;system characteristics identification;duplicated code;CASE tool","","980","6","22","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Software quality analysis by code clones in industrial legacy software","A. Monden; D. Nakae; T. Kamiya; S. Sato; K. Matsumoto","Nara Institute of Science and Technology, Ikoma, Nara, Japan; Nara Institute of Science and Technology, Ikoma, Nara, Japan; PRESTO, Japan Science and Technology Corporation, Kawaguchi, Saitama, Japan; Nara Institute of Science and Technology, Ikoma, Nara, Japan; Nara Institute of Science and Technology, Ikoma, Nara, Japan","Proceedings Eighth IEEE Symposium on Software Metrics","7 Aug 2002","2002","","","87","94","Existing research suggests that the code clone (duplicated code) is one of the factors that degrades the design and the structure of software and lowers the software quality such as readability and changeability. However, the influence of code clones on software quality has not been quantitatively clarified yet. We have tried to quantitatively clarify the relation between code clones and the software reliability and maintainability of twenty year old software. As a result, we found that modules having code clones (clone-included modules) are more reliable than modules having no code clone (non-clone modules) on average. Nevertheless, the modules having very large code clones (more than 200 SLOC) are less reliable than non-clone modules. We also found that clone-included modules are less maintainable (having greater revision number on average) than non-clone modules; and, modules having larger code clone are less maintainable than modules having smaller code clone.","1530-1435","0-7695-1339-5","10.1109/METRIC.2002.1011328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1011328","","Software quality;Cloning;Computer industry;Software maintenance;Electronic switching systems;Degradation;Aging;Costs","software quality;software reliability;software maintenance;software metrics","software quality analysis;code clones;industrial legacy software;duplicated code;software readability;software changeability;software reliability;software maintainability;software metrics;large software","","70","1","26","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Gemini: maintenance support environment based on code clone analysis","Y. Ueda; T. Kamiya; S. Kusumoto; K. Inoue","Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan; PRESTO, Japan Science and Technology Corporation, Japan; Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan; Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan","Proceedings Eighth IEEE Symposium on Software Metrics","7 Aug 2002","2002","","","67","76","Maintaining software systems is becoming a more complex and difficult task, as the scale becomes larger. It is generally said that code cloning is one of the factors that make software maintenance difficult. A code clone is a code portion in source files that is identical or similar to another. If some faults are found in a code clone, it is necessary to correct the faults in its all code clones. However for large scale software, it is very difficult to correct them completely. We develop a maintenance support environment, called Gemini, which visualizes the code clone information from a code clone detection tool, CCFinder. Using Gemini, we can specify a set of distinctive code clones through the GUI (scatter plot and metrics graph about code clones), and refer the fragments of source code corresponding to the clone on the plot or graph.","1530-1435","0-7695-1339-5","10.1109/METRIC.2002.1011326","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1011326","","Cloning;Software maintenance;Large-scale systems;Scattering;Maintenance engineering;Software systems;Costs;Visualization;Graphical user interfaces;Software performance","software maintenance;computer aided software engineering;graphical user interfaces;software metrics;program debugging","Gemini;graphical user interface;software maintenance support environment;code clone analysis;source files;software faults;code clone information visualization;code clone detection tool;CCFinder;GUI;scatter plot;metrics graph;software metrics","","35","","16","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Compiling for fine-grain concurrency: planning and performing software thread integration","A. G. Dean","Center for Embedded Systems Research, Department of Electrical and Computer Engineering, NC State University, Raleigh, NC, USA","Proceedings Sixth Annual Workshop on Interaction between Compilers and Computer Architectures","7 Aug 2002","2002","","","3","14","Embedded systems require control of many concurrent real-time activities, leading to system designs which feature multiple hardware peripherals with each providing a specific, dedicated service. These peripherals increase system size, cost, weight, power and design time. Software thread integration (STI) provides low-cost thread concurrency on general-purpose processors by automatically interleaving multiple (potentially real-time) threads of control into one. This simplifies hardware to software migration (which eliminates dedicated hardware) and can help embedded system designers meet design constraints such as size, weight, power and cost. The paper introduces automated methods for planning and performing the code transformations needed for integration of functions with more sophisticated control flows than in previous work. We demonstrate the methods by using Thrint, our post pass thread-integrating compiler, to automatically integrate multiple threads for a sample real-time embedded system with fine-grain concurrency. Previous work in thread integration required users to manually integrate loops; this is now performed automatically. The sample application generates an NTSC monochrome video signal (sending out a stream of pixels to a video DAC) with STI to replace a video refresh controller IC. Using Thrint reduces integration time from days to minutes and reclaims up to 99% of the system's fine grain idle time.","","0-7695-1534-7","10.1109/INTERA.2002.995838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995838","","Concurrent computing;Yarn;Embedded system;Automatic control;Hardware;Power system planning;Control systems;Real time systems;Costs;Interleaved codes","multi-threading;program compilers;automatic programming;embedded systems;program control structures","fine-grain concurrency;software thread integration;embedded systems;concurrent real-time activities;system designs;multiple hardware peripherals;dedicated service;system size;STI;low-cost thread concurrency;general-purpose processors;multiple threads;hardware to software migration;embedded system designers;design constraints;automated methods;code transformations;Thrint;post-pass thread-integrating compiler;sample real-time embedded system;thread integration;NTSC monochrome video signal;video DAC;video refresh controller IC","","2","","33","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Accuracy of profile maintenance in optimizing compilers","Youfeng Wu","Programming Systems Research Laboratory, Intel Corporation, Santa Clara, CA, USA","Proceedings Sixth Annual Workshop on Interaction between Compilers and Computer Architectures","7 Aug 2002","2002","","","27","38","Modern processors rely heavily on optimizing compilers to deliver their performance potentials. The compilers, in turn, rely greatly on profile information to focus the optimization efforts and better match the generated code with the target machines. Maintaining the profile in an optimizing compiler is important as many optimizations can benefit from profile information and they are often performed one after the other. Maintaining a profile is, however, tedious and error prone. An erroneous profile is not easy to detect as it affects only the performance, not the correctness, of a program. Maintaining a profile also inherently loses accuracy, as the profile update operations often have to use probabilistic approximation. In this paper, we measure the accuracy of maintaining CFG profiles in a high-performance optimizing compiler. Our data indicates that the compiler maintains the profile more accurately within individual functions than globally across functions, and function inlining may be responsible for the loss of profile accuracy globally. We also identify a number of research issues related to profile maintenance.","","0-7695-1534-7","10.1109/INTERA.2002.995840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995840","","Optimizing compilers;Frequency;Flow graphs;Educational institutions;Productivity;Programming profession;Automatic control;Conferences;Computer architecture","optimising compilers","profile maintenance accuracy;profile update operations;probabilistic approximation;CFG profiles;high-performance optimizing compiler;function inlining","","1","1","20","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Converting Web applications to data components: design methodology","J. Pazdziora","Masaryk University, Brno, Czech Republic","25th Annual International Computer Software and Applications Conference. COMPSAC 2001","7 Aug 2002","2001","","","31","36","Most of the current Web applications are closely tied to the client and large parts of their code concern with producing proper output markup. Converting them into components that produce pure data output, independent from presentation specifics, increases maintainability and eliminates duplicated code for different output media, and thus is the key requirement for modem systems. In this paper we explore steps needed to transfer existing applications to data oriented components, and present implementation and performance issues and their solutions.","0730-3157","0-7695-1372-7","10.1109/CMPSAC.2001.960595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=960595","","Design methodology;HTML;Web server;Logic;Web sites;Spatial databases;Graphics;Cellular phones;Investments;Embedded system","Internet;client-server systems;software maintenance","World Wide Web applications;output markup;pure data output;maintainability;duplicated code elimination;data oriented components","","","1","8","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Identifying similar code with program dependence graphs","J. Krinke","Lehrstuhl Softwaresysteme, Universität Passau, Passau, Germany","Proceedings Eighth Working Conference on Reverse Engineering","7 Aug 2002","2001","","","301","309","We present an approach to identifying similar code in programs based on finding similar subgraphs in attributed directed graphs. This approach is used on program dependence graphs and therefore considers not only the syntactic structure of programs but also the data flow within (as an abstraction of the semantics). As a result, there is no tradeoff between precision and recall; our approach is very good in both. An evaluation of our prototype implementation shows that the approach is feasible and gives very good results despite the non polynomial complexity of the problem.","1095-1350","0-7695-1303-4","10.1109/WCRE.2001.957835","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=957835","","Software prototyping;Prototypes;Software maintenance;Polynomials;Programming profession;Software systems;Flow graphs","directed graphs;computational complexity;software maintenance;data flow analysis;computational linguistics","similar code identification;program dependence graphs;similar subgraphs;attributed directed graphs;syntactic program structure;data flow;non polynomial complexity","","266","2","16","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
